tokenID,name,description,file_name,attributes[Pad],attributes[Glow],attributes[Pelt],attributes[Fit],attributes[Mug],attributes[Gear]
144,Hoodkin #144,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,144.gif,Slate,No glow,Rust,Cream Polo,Coin,Headphones
145,Hoodkin #145,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,145.gif,Blotter,Lime Halo,Snow,Cream Polo,Wide,None
146,Hoodkin #146,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,146.gif,Mist,No glow,Ink,Blue Tee,Sleepy,Beanie
147,Hoodkin #147,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,147.gif,Ledger,Blush Bloom,Honey,No fit,Heart,Coffee
148,Hoodkin #148,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,148.gif,Blotter,No glow,Silver,No fit,Sleepy,Phone
149,Hoodkin #149,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,149.gif,Slate,Lime Halo,Rust,Cream Polo,Sleepy,None
150,Hoodkin #150,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,150.gif,Blush,Gold Dust,Snow,Cream Polo,Spark,Coffee
151,Hoodkin #151,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,151.gif,Blush,Gold Dust,Snow,Blue Tee,Smirk,Headphones
152,Hoodkin #152,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,152.gif,Night Tape,Blush Bloom,Moss,Ink Jacket,Blink,None
153,Hoodkin #153,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,153.gif,Mint,No glow,Honey,Forest Hoodie,Blink,Phone
154,Hoodkin #154,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,154.gif,Mist,Blush Bloom,Silver,Ink Jacket,Wide,Bucket Hat
155,Hoodkin #155,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,155.gif,Mist,Lime Halo,Moss,Clay Cardigan,Smirk,None
156,Hoodkin #156,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,156.gif,Mint,Sparkle,Rust,Cream Polo,Blink,Back Cap
157,Hoodkin #157,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,157.gif,Slate,Sparkle,Ink,Forest Hoodie,Blink,Phone
158,Hoodkin #158,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,158.gif,Mint,No glow,Snow,Clay Cardigan,Heart,None
159,Hoodkin #159,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,159.gif,Night Tape,Lime Halo,Snow,No fit,Coin,Phone
160,Hoodkin #160,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,160.gif,Mint,Blush Bloom,Moss,Cream Polo,Wide,Bucket Hat
161,Hoodkin #161,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,161.gif,Blush,Sparkle,Rust,Clay Cardigan,Smirk,Headphones
162,Hoodkin #162,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,162.gif,Blotter,No glow,Honey,No fit,Sleepy,Headphones
163,Hoodkin #163,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,163.gif,Blotter,Blush Bloom,Honey,Cream Polo,Sleepy,Coffee
164,Hoodkin #164,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,164.gif,Night Tape,Lime Halo,Rust,Ink Jacket,Sleepy,Back Cap
165,Hoodkin #165,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,165.gif,Blotter,Gold Dust,Silver,Cream Polo,Spark,Coffee
166,Hoodkin #166,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,166.gif,Mist,Sparkle,Rust,No fit,Wink,Back Cap
167,Hoodkin #167,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,167.gif,Mint,Gold Dust,Rust,No fit,Spark,Shades
168,Hoodkin #168,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,168.gif,Ledger,No glow,Ink,Ink Jacket,Spark,None
169,Hoodkin #169,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,169.gif,Night Tape,Gold Dust,Snow,No fit,Wink,Beanie
170,Hoodkin #170,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,170.gif,Blush,No glow,Rust,No fit,Blink,Headphones
171,Hoodkin #171,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,171.gif,Mint,Gold Dust,Rust,Clay Cardigan,Wink,Beanie
172,Hoodkin #172,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,172.gif,Blotter,Blush Bloom,Silver,Blue Tee,Wink,Coffee
173,Hoodkin #173,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,173.gif,Blotter,Sparkle,Ink,Forest Hoodie,Smirk,Coffee
174,Hoodkin #174,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,174.gif,Blush,Lime Halo,Honey,Forest Hoodie,Blink,Headphones
175,Hoodkin #175,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,175.gif,Blush,Blush Bloom,Rust,Forest Hoodie,Smirk,Shades
176,Hoodkin #176,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,176.gif,Blotter,No glow,Silver,No fit,Blink,Shades
177,Hoodkin #177,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,177.gif,Night Tape,Sparkle,Rust,Cream Polo,Coin,Phone
178,Hoodkin #178,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,178.gif,Mint,Lime Halo,Ink,Blue Tee,Spark,None
179,Hoodkin #179,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,179.gif,Blotter,No glow,Rust,No fit,Blink,Shades
180,Hoodkin #180,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,180.gif,Ledger,Gold Dust,Rust,Forest Hoodie,Heart,Bucket Hat
181,Hoodkin #181,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,181.gif,Slate,Gold Dust,Snow,Ink Jacket,Wink,Headphones
182,Hoodkin #182,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,182.gif,Mist,Gold Dust,Rust,Ink Jacket,Sleepy,Beanie
183,Hoodkin #183,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,183.gif,Slate,Sparkle,Moss,Ink Jacket,Heart,Back Cap
184,Hoodkin #184,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,184.gif,Blush,Blush Bloom,Snow,Cream Polo,Sleepy,Back Cap
185,Hoodkin #185,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,185.gif,Ledger,Blush Bloom,Rust,Clay Cardigan,Smirk,Back Cap
186,Hoodkin #186,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,186.gif,Blotter,No glow,Silver,Forest Hoodie,Wide,None
187,Hoodkin #187,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,187.gif,Ledger,Gold Dust,Rust,Blue Tee,Heart,Headphones
188,Hoodkin #188,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,188.gif,Blotter,Lime Halo,Rust,Ink Jacket,Coin,Coffee
189,Hoodkin #189,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,189.gif,Amber,Lime Halo,Moss,No fit,Wink,Back Cap
190,Hoodkin #190,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,190.gif,Amber,Lime Halo,Moss,Clay Cardigan,Blink,Beanie
191,Hoodkin #191,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,191.gif,Ledger,Sparkle,Silver,No fit,Wide,Headphones
192,Hoodkin #192,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,192.gif,Blush,Blush Bloom,Rust,Clay Cardigan,Coin,Back Cap
193,Hoodkin #193,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,193.gif,Mist,Sparkle,Snow,Clay Cardigan,Sleepy,Shades
194,Hoodkin #194,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,194.gif,Mist,Lime Halo,Ink,No fit,Spark,None
195,Hoodkin #195,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,195.gif,Mist,Gold Dust,Ink,Clay Cardigan,Sleepy,Beanie
196,Hoodkin #196,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,196.gif,Mint,Gold Dust,Ink,Forest Hoodie,Sleepy,None
197,Hoodkin #197,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,197.gif,Amber,No glow,Snow,Cream Polo,Blink,Back Cap
198,Hoodkin #198,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,198.gif,Blotter,Sparkle,Silver,Cream Polo,Smirk,Beanie
199,Hoodkin #199,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,199.gif,Blush,Sparkle,Ink,No fit,Blink,Back Cap
200,Hoodkin #200,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,200.gif,Blotter,No glow,Honey,Ink Jacket,Wide,Headphones
201,Hoodkin #201,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,201.gif,Blotter,Blush Bloom,Snow,Blue Tee,Blink,Coffee
202,Hoodkin #202,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,202.gif,Ledger,Sparkle,Honey,Clay Cardigan,Wide,Back Cap
203,Hoodkin #203,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,203.gif,Mist,Blush Bloom,Rust,Ink Jacket,Sleepy,Shades
204,Hoodkin #204,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,204.gif,Ledger,Gold Dust,Silver,Clay Cardigan,Wide,Bucket Hat
205,Hoodkin #205,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,205.gif,Blotter,No glow,Snow,Forest Hoodie,Spark,Back Cap
206,Hoodkin #206,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,206.gif,Blush,No glow,Silver,Forest Hoodie,Blink,None
207,Hoodkin #207,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,207.gif,Amber,Lime Halo,Rust,Ink Jacket,Wide,Headphones
208,Hoodkin #208,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,208.gif,Slate,Lime Halo,Silver,Ink Jacket,Heart,Headphones
209,Hoodkin #209,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,209.gif,Mist,Blush Bloom,Silver,Cream Polo,Blink,Phone
210,Hoodkin #210,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,210.gif,Blush,No glow,Silver,Forest Hoodie,Smirk,Bucket Hat
211,Hoodkin #211,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,211.gif,Mint,Lime Halo,Honey,Ink Jacket,Wide,Shades
212,Hoodkin #212,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,212.gif,Amber,Blush Bloom,Ink,Blue Tee,Blink,Coffee
213,Hoodkin #213,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,213.gif,Night Tape,Sparkle,Ink,Forest Hoodie,Blink,Beanie
214,Hoodkin #214,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,214.gif,Slate,No glow,Snow,Cream Polo,Wide,Headphones
215,Hoodkin #215,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,215.gif,Slate,No glow,Honey,Forest Hoodie,Blink,Bucket Hat
216,Hoodkin #216,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,216.gif,Blush,Gold Dust,Moss,Cream Polo,Spark,Back Cap
217,Hoodkin #217,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,217.gif,Slate,Sparkle,Moss,Forest Hoodie,Heart,Bucket Hat
218,Hoodkin #218,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,218.gif,Blush,Sparkle,Ink,Ink Jacket,Wink,None
219,Hoodkin #219,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,219.gif,Slate,Blush Bloom,Snow,No fit,Wide,Coffee
220,Hoodkin #220,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,220.gif,Blotter,Gold Dust,Rust,No fit,Blink,Headphones
221,Hoodkin #221,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,221.gif,Mint,Blush Bloom,Rust,Ink Jacket,Heart,None
222,Hoodkin #222,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,222.gif,Blush,Blush Bloom,Moss,Ink Jacket,Spark,Phone
223,Hoodkin #223,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,223.gif,Ledger,Lime Halo,Rust,Ink Jacket,Wink,Shades
224,Hoodkin #224,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,224.gif,Slate,Gold Dust,Silver,Forest Hoodie,Blink,None
225,Hoodkin #225,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,225.gif,Mint,Blush Bloom,Moss,Cream Polo,Smirk,Beanie
226,Hoodkin #226,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,226.gif,Mint,Lime Halo,Snow,Blue Tee,Coin,None
227,Hoodkin #227,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,227.gif,Mint,No glow,Snow,Ink Jacket,Spark,Coffee
228,Hoodkin #228,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,228.gif,Amber,Sparkle,Honey,No fit,Coin,None
229,Hoodkin #229,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,229.gif,Mint,Blush Bloom,Ink,No fit,Smirk,None
230,Hoodkin #230,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,230.gif,Amber,Sparkle,Ink,No fit,Smirk,Beanie
231,Hoodkin #231,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,231.gif,Blush,No glow,Ink,Ink Jacket,Wink,None
232,Hoodkin #232,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,232.gif,Blotter,No glow,Moss,Cream Polo,Wink,None
233,Hoodkin #233,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,233.gif,Blotter,No glow,Rust,Forest Hoodie,Heart,Bucket Hat
234,Hoodkin #234,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,234.gif,Mist,Gold Dust,Moss,Ink Jacket,Wink,Back Cap
235,Hoodkin #235,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,235.gif,Mint,Lime Halo,Rust,Cream Polo,Wink,Back Cap
236,Hoodkin #236,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,236.gif,Mist,Gold Dust,Ink,Forest Hoodie,Blink,None
237,Hoodkin #237,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,237.gif,Amber,Blush Bloom,Silver,Cream Polo,Spark,Beanie
238,Hoodkin #238,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,238.gif,Ledger,Gold Dust,Rust,Ink Jacket,Blink,Headphones
239,Hoodkin #239,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,239.gif,Mist,Gold Dust,Snow,Ink Jacket,Spark,None
240,Hoodkin #240,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,240.gif,Ledger,Blush Bloom,Silver,Clay Cardigan,Coin,Back Cap
241,Hoodkin #241,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,241.gif,Mist,Sparkle,Silver,Blue Tee,Sleepy,Headphones
242,Hoodkin #242,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,242.gif,Mint,No glow,Moss,Forest Hoodie,Spark,Beanie
243,Hoodkin #243,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,243.gif,Blush,Sparkle,Rust,Blue Tee,Wink,None
244,Hoodkin #244,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,244.gif,Blotter,Sparkle,Silver,No fit,Heart,Shades
245,Hoodkin #245,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,245.gif,Blush,No glow,Silver,Ink Jacket,Blink,Back Cap
246,Hoodkin #246,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,246.gif,Mint,No glow,Silver,Cream Polo,Coin,Coffee
247,Hoodkin #247,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,247.gif,Blotter,Blush Bloom,Silver,Clay Cardigan,Blink,Beanie
248,Hoodkin #248,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,248.gif,Blush,No glow,Moss,Forest Hoodie,Blink,Back Cap
249,Hoodkin #249,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,249.gif,Slate,No glow,Ink,Ink Jacket,Blink,Shades
250,Hoodkin #250,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,250.gif,Blush,Sparkle,Rust,Blue Tee,Wide,Coffee
251,Hoodkin #251,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,251.gif,Slate,Gold Dust,Rust,Ink Jacket,Coin,Beanie
252,Hoodkin #252,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,252.gif,Slate,Lime Halo,Silver,Clay Cardigan,Wink,Shades
253,Hoodkin #253,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,253.gif,Blotter,Sparkle,Ink,Cream Polo,Coin,Back Cap
254,Hoodkin #254,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,254.gif,Mint,Gold Dust,Rust,No fit,Coin,Back Cap
255,Hoodkin #255,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,255.gif,Slate,Sparkle,Ink,Clay Cardigan,Coin,Bucket Hat
256,Hoodkin #256,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,256.gif,Ledger,Lime Halo,Snow,Ink Jacket,Wide,Coffee
257,Hoodkin #257,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,257.gif,Blush,Lime Halo,Snow,Blue Tee,Smirk,Coffee
258,Hoodkin #258,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,258.gif,Mist,No glow,Rust,Forest Hoodie,Smirk,None
259,Hoodkin #259,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,259.gif,Night Tape,Lime Halo,Silver,Ink Jacket,Coin,None
260,Hoodkin #260,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,260.gif,Blush,Gold Dust,Moss,Forest Hoodie,Spark,Beanie
261,Hoodkin #261,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,261.gif,Night Tape,Blush Bloom,Rust,No fit,Coin,Shades
262,Hoodkin #262,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,262.gif,Slate,No glow,Ink,Blue Tee,Blink,Phone
263,Hoodkin #263,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,263.gif,Mist,Sparkle,Moss,Clay Cardigan,Spark,None
264,Hoodkin #264,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,264.gif,Blush,No glow,Rust,No fit,Wink,None
265,Hoodkin #265,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,265.gif,Mist,No glow,Rust,Blue Tee,Sleepy,Coffee
266,Hoodkin #266,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,266.gif,Mint,Blush Bloom,Ink,Ink Jacket,Sleepy,Headphones
267,Hoodkin #267,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,267.gif,Mint,Sparkle,Rust,Clay Cardigan,Sleepy,Bucket Hat
268,Hoodkin #268,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,268.gif,Slate,Sparkle,Silver,Blue Tee,Blink,None
269,Hoodkin #269,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,269.gif,Amber,Blush Bloom,Silver,No fit,Heart,Headphones
270,Hoodkin #270,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,270.gif,Ledger,Sparkle,Rust,Cream Polo,Sleepy,Beanie
271,Hoodkin #271,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,271.gif,Blush,Lime Halo,Silver,No fit,Wide,Back Cap
272,Hoodkin #272,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,272.gif,Blush,Lime Halo,Snow,Cream Polo,Wide,Coffee
273,Hoodkin #273,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,273.gif,Ledger,Blush Bloom,Rust,Ink Jacket,Smirk,Phone
274,Hoodkin #274,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,274.gif,Mist,Blush Bloom,Snow,Ink Jacket,Sleepy,None
275,Hoodkin #275,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,275.gif,Mint,No glow,Rust,Ink Jacket,Blink,Coffee
