tokenID,name,description,file_name,attributes[Paper],attributes[Bloom],attributes[Visage],attributes[Gaze],attributes[Mark],attributes[Adorn]
171,Inkling #171,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,171.gif,Storm Grey,No bloom,Fox,Sleepy,Clean face,Bare head
172,Inkling #172,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,172.gif,Storm Grey,Silver Veil,Moon,Bright,Clean face,Bare head
173,Inkling #173,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,173.gif,Wine Paper,Coral Glow,Fox,Wink,Brush Streak,Wash Hood
174,Inkling #174,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,174.gif,Wine Paper,Coral Glow,Cat,Wink,Clean face,Silk Bun
175,Inkling #175,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,175.gif,Indigo Night,Gold Wash,Fox,Bright,Ink Splash,Silk Bun
176,Inkling #176,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,176.gif,Cream Rice,No bloom,Koi,Ember,Red Seal,Flow Hair
177,Inkling #177,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,177.gif,Charcoal Wash,Teal Mist,Moth,Wink,Brush Streak,Flow Hair
178,Inkling #178,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,178.gif,Rose Gold,Teal Mist,Crane,Dew,Clean face,Flow Hair
179,Inkling #179,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,179.gif,Indigo Night,Violet Haze,Koi,Dew,Ink Splash,Silk Bun
180,Inkling #180,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,180.gif,Rose Gold,Silver Veil,Cat,Bright,Ink Splash,Flow Hair
181,Inkling #181,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,181.gif,Celadon Garden,Violet Haze,Hare,Lidded,Brush Streak,Bare head
182,Inkling #182,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,182.gif,Cream Rice,Violet Haze,Cat,Sleepy,Slow Drip,Ink Ribbon
183,Inkling #183,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,183.gif,Cream Rice,No bloom,Moth,Wink,Ink Splash,Ink Ribbon
184,Inkling #184,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,184.gif,Indigo Night,Coral Glow,Koi,Sleepy,Red Seal,Bare head
185,Inkling #185,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,185.gif,Celadon Garden,Teal Mist,Cat,Dew,Clean face,Soft Crown
186,Inkling #186,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,186.gif,Storm Grey,No bloom,Fox,Sleepy,Slow Drip,Silk Bun
187,Inkling #187,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,187.gif,Peach Dusk,No bloom,Moon,Lidded,Slow Drip,Bare head
188,Inkling #188,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,188.gif,Indigo Night,Gold Wash,Otter,Wink,Clean face,Wash Hood
189,Inkling #189,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,189.gif,Rose Gold,Gold Wash,Hare,Ember,Slow Drip,Silk Bun
190,Inkling #190,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,190.gif,Rose Gold,Gold Wash,Moon,Bright,Clean face,Flow Hair
191,Inkling #191,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,191.gif,Peach Dusk,Teal Mist,Crane,Lidded,Slow Drip,Soft Crown
192,Inkling #192,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,192.gif,Charcoal Wash,Coral Glow,Crane,Wink,Clean face,Ink Ribbon
193,Inkling #193,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,193.gif,Storm Grey,No bloom,Fox,Sleepy,Slow Drip,Bare head
194,Inkling #194,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,194.gif,Peach Dusk,Violet Haze,Cat,Dew,Slow Drip,Flow Hair
195,Inkling #195,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,195.gif,Indigo Night,Coral Glow,Koi,Wink,Clean face,Bare head
196,Inkling #196,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,196.gif,Wine Paper,No bloom,Crane,Wink,Clean face,Silk Bun
197,Inkling #197,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,197.gif,Celadon Garden,Teal Mist,Cat,Lidded,Clean face,Silk Bun
198,Inkling #198,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,198.gif,Cream Rice,No bloom,Crane,Dew,Ink Splash,Bare head
199,Inkling #199,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,199.gif,Rose Gold,Teal Mist,Cat,Ember,Clean face,Ink Ribbon
200,Inkling #200,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,200.gif,Cream Rice,Coral Glow,Hare,Lidded,Red Seal,Ink Ribbon
201,Inkling #201,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,201.gif,Peach Dusk,No bloom,Cat,Ember,Slow Drip,Flow Hair
202,Inkling #202,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,202.gif,Indigo Night,Coral Glow,Hare,Ember,Slow Drip,Bare head
203,Inkling #203,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,203.gif,Celadon Garden,Silver Veil,Fox,Wink,Slow Drip,Ink Ribbon
204,Inkling #204,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,204.gif,Charcoal Wash,Coral Glow,Fox,Bright,Clean face,Wash Hood
205,Inkling #205,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,205.gif,Storm Grey,No bloom,Otter,Wink,Red Seal,Silk Bun
206,Inkling #206,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,206.gif,Charcoal Wash,Silver Veil,Cat,Lidded,Slow Drip,Soft Crown
207,Inkling #207,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,207.gif,Charcoal Wash,Silver Veil,Moth,Lidded,Ink Splash,Bare head
208,Inkling #208,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,208.gif,Celadon Garden,Coral Glow,Otter,Sleepy,Red Seal,Flow Hair
209,Inkling #209,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,209.gif,Indigo Night,No bloom,Moth,Sleepy,Brush Streak,Silk Bun
210,Inkling #210,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,210.gif,Storm Grey,No bloom,Crane,Wink,Brush Streak,Soft Crown
211,Inkling #211,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,211.gif,Celadon Garden,No bloom,Crane,Sleepy,Clean face,Bare head
212,Inkling #212,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,212.gif,Indigo Night,Violet Haze,Koi,Lidded,Clean face,Silk Bun
213,Inkling #213,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,213.gif,Rose Gold,Gold Wash,Hare,Dew,Brush Streak,Bare head
214,Inkling #214,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,214.gif,Rose Gold,No bloom,Koi,Wink,Clean face,Bare head
215,Inkling #215,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,215.gif,Charcoal Wash,Teal Mist,Cat,Lidded,Red Seal,Bare head
216,Inkling #216,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,216.gif,Wine Paper,Silver Veil,Crane,Dew,Brush Streak,Ink Ribbon
217,Inkling #217,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,217.gif,Peach Dusk,No bloom,Crane,Ember,Red Seal,Ink Ribbon
218,Inkling #218,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,218.gif,Cream Rice,Violet Haze,Hare,Bright,Slow Drip,Wash Hood
219,Inkling #219,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,219.gif,Wine Paper,Silver Veil,Fox,Ember,Ink Splash,Soft Crown
220,Inkling #220,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,220.gif,Cream Rice,Teal Mist,Moon,Lidded,Clean face,Silk Bun
221,Inkling #221,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,221.gif,Cream Rice,Teal Mist,Fox,Wink,Clean face,Silk Bun
222,Inkling #222,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,222.gif,Celadon Garden,Teal Mist,Otter,Dew,Clean face,Bare head
223,Inkling #223,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,223.gif,Rose Gold,Silver Veil,Otter,Lidded,Red Seal,Soft Crown
224,Inkling #224,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,224.gif,Storm Grey,Teal Mist,Fox,Bright,Clean face,Flow Hair
225,Inkling #225,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,225.gif,Storm Grey,Gold Wash,Crane,Bright,Clean face,Soft Crown
226,Inkling #226,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,226.gif,Indigo Night,No bloom,Koi,Bright,Ink Splash,Bare head
227,Inkling #227,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,227.gif,Rose Gold,Violet Haze,Moth,Wink,Brush Streak,Bare head
228,Inkling #228,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,228.gif,Celadon Garden,Teal Mist,Moon,Lidded,Clean face,Bare head
229,Inkling #229,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,229.gif,Indigo Night,Violet Haze,Moon,Lidded,Red Seal,Wash Hood
230,Inkling #230,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,230.gif,Charcoal Wash,Coral Glow,Moon,Dew,Slow Drip,Silk Bun
231,Inkling #231,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,231.gif,Wine Paper,Silver Veil,Fox,Sleepy,Brush Streak,Bare head
232,Inkling #232,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,232.gif,Rose Gold,Violet Haze,Hare,Dew,Red Seal,Silk Bun
233,Inkling #233,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,233.gif,Charcoal Wash,No bloom,Fox,Bright,Clean face,Soft Crown
234,Inkling #234,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,234.gif,Peach Dusk,Silver Veil,Moon,Sleepy,Brush Streak,Soft Crown
235,Inkling #235,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,235.gif,Peach Dusk,Coral Glow,Crane,Wink,Ink Splash,Ink Ribbon
236,Inkling #236,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,236.gif,Indigo Night,No bloom,Moth,Dew,Ink Splash,Wash Hood
237,Inkling #237,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,237.gif,Charcoal Wash,No bloom,Moth,Dew,Clean face,Soft Crown
238,Inkling #238,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,238.gif,Celadon Garden,Silver Veil,Koi,Ember,Brush Streak,Ink Ribbon
239,Inkling #239,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,239.gif,Storm Grey,Teal Mist,Moon,Dew,Red Seal,Bare head
240,Inkling #240,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,240.gif,Celadon Garden,No bloom,Koi,Ember,Clean face,Silk Bun
241,Inkling #241,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,241.gif,Storm Grey,Teal Mist,Moth,Ember,Slow Drip,Wash Hood
242,Inkling #242,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,242.gif,Charcoal Wash,No bloom,Crane,Bright,Clean face,Ink Ribbon
243,Inkling #243,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,243.gif,Wine Paper,Teal Mist,Koi,Sleepy,Clean face,Bare head
244,Inkling #244,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,244.gif,Peach Dusk,Silver Veil,Crane,Ember,Slow Drip,Ink Ribbon
245,Inkling #245,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,245.gif,Cream Rice,Coral Glow,Crane,Wink,Clean face,Flow Hair
246,Inkling #246,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,246.gif,Wine Paper,Teal Mist,Fox,Lidded,Brush Streak,Ink Ribbon
247,Inkling #247,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,247.gif,Celadon Garden,Silver Veil,Cat,Sleepy,Clean face,Wash Hood
248,Inkling #248,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,248.gif,Cream Rice,No bloom,Crane,Bright,Red Seal,Bare head
249,Inkling #249,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,249.gif,Cream Rice,Coral Glow,Moth,Wink,Clean face,Bare head
250,Inkling #250,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,250.gif,Celadon Garden,Violet Haze,Crane,Lidded,Red Seal,Silk Bun
251,Inkling #251,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,251.gif,Celadon Garden,Silver Veil,Cat,Ember,Slow Drip,Bare head
252,Inkling #252,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,252.gif,Peach Dusk,Gold Wash,Hare,Dew,Slow Drip,Bare head
253,Inkling #253,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,253.gif,Celadon Garden,Coral Glow,Koi,Lidded,Brush Streak,Soft Crown
254,Inkling #254,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,254.gif,Peach Dusk,Violet Haze,Fox,Ember,Slow Drip,Flow Hair
255,Inkling #255,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,255.gif,Peach Dusk,Violet Haze,Moon,Sleepy,Clean face,Wash Hood
256,Inkling #256,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,256.gif,Storm Grey,Silver Veil,Koi,Bright,Clean face,Silk Bun
257,Inkling #257,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,257.gif,Storm Grey,Silver Veil,Otter,Dew,Brush Streak,Silk Bun
258,Inkling #258,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,258.gif,Rose Gold,Coral Glow,Cat,Sleepy,Clean face,Bare head
259,Inkling #259,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,259.gif,Rose Gold,Violet Haze,Otter,Lidded,Red Seal,Silk Bun
260,Inkling #260,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,260.gif,Peach Dusk,Violet Haze,Koi,Bright,Clean face,Soft Crown
261,Inkling #261,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,261.gif,Celadon Garden,Gold Wash,Koi,Lidded,Slow Drip,Flow Hair
262,Inkling #262,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,262.gif,Celadon Garden,Violet Haze,Crane,Bright,Red Seal,Silk Bun
263,Inkling #263,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,263.gif,Wine Paper,Gold Wash,Cat,Lidded,Brush Streak,Silk Bun
264,Inkling #264,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,264.gif,Charcoal Wash,Silver Veil,Fox,Wink,Ink Splash,Flow Hair
265,Inkling #265,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,265.gif,Peach Dusk,Silver Veil,Cat,Wink,Ink Splash,Silk Bun
266,Inkling #266,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,266.gif,Rose Gold,Gold Wash,Crane,Bright,Clean face,Bare head
267,Inkling #267,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,267.gif,Rose Gold,Violet Haze,Koi,Lidded,Red Seal,Flow Hair
268,Inkling #268,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,268.gif,Storm Grey,Violet Haze,Koi,Dew,Clean face,Flow Hair
269,Inkling #269,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,269.gif,Indigo Night,Coral Glow,Cat,Bright,Slow Drip,Bare head
270,Inkling #270,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,270.gif,Peach Dusk,Teal Mist,Fox,Dew,Ink Splash,Bare head
271,Inkling #271,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,271.gif,Storm Grey,Gold Wash,Moth,Ember,Red Seal,Soft Crown
272,Inkling #272,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,272.gif,Charcoal Wash,Coral Glow,Hare,Sleepy,Slow Drip,Wash Hood
273,Inkling #273,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,273.gif,Storm Grey,No bloom,Moth,Bright,Ink Splash,Bare head
274,Inkling #274,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,274.gif,Rose Gold,Violet Haze,Fox,Sleepy,Red Seal,Ink Ribbon
275,Inkling #275,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,275.gif,Rose Gold,Coral Glow,Fox,Bright,Slow Drip,Bare head
276,Inkling #276,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,276.gif,Peach Dusk,No bloom,Fox,Lidded,Brush Streak,Silk Bun
277,Inkling #277,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,277.gif,Cream Rice,No bloom,Koi,Bright,Ink Splash,Ink Ribbon
278,Inkling #278,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,278.gif,Cream Rice,Gold Wash,Fox,Ember,Ink Splash,Flow Hair
279,Inkling #279,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,279.gif,Storm Grey,Gold Wash,Moth,Bright,Ink Splash,Soft Crown
280,Inkling #280,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,280.gif,Cream Rice,Teal Mist,Moon,Dew,Ink Splash,Wash Hood
281,Inkling #281,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,281.gif,Wine Paper,No bloom,Moth,Dew,Clean face,Wash Hood
282,Inkling #282,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,282.gif,Wine Paper,No bloom,Koi,Dew,Red Seal,Ink Ribbon
283,Inkling #283,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,283.gif,Peach Dusk,Gold Wash,Koi,Dew,Ink Splash,Soft Crown
284,Inkling #284,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,284.gif,Charcoal Wash,Gold Wash,Otter,Wink,Ink Splash,Silk Bun
285,Inkling #285,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,285.gif,Celadon Garden,No bloom,Otter,Ember,Brush Streak,Wash Hood
286,Inkling #286,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,286.gif,Indigo Night,Gold Wash,Crane,Bright,Ink Splash,Ink Ribbon
287,Inkling #287,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,287.gif,Cream Rice,Coral Glow,Fox,Ember,Clean face,Wash Hood
288,Inkling #288,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,288.gif,Celadon Garden,Silver Veil,Hare,Lidded,Ink Splash,Bare head
289,Inkling #289,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,289.gif,Storm Grey,Silver Veil,Otter,Dew,Ink Splash,Soft Crown
290,Inkling #290,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,290.gif,Cream Rice,Coral Glow,Moon,Sleepy,Ink Splash,Bare head
291,Inkling #291,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,291.gif,Peach Dusk,Silver Veil,Cat,Lidded,Clean face,Flow Hair
292,Inkling #292,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,292.gif,Storm Grey,Coral Glow,Otter,Dew,Clean face,Bare head
293,Inkling #293,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,293.gif,Charcoal Wash,No bloom,Cat,Sleepy,Clean face,Bare head
